# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
15456.7000 M455 796268 3 1967.7000 p8 wm118 267 N p8->w89->w83->wm118
15472.5000 F15380 266583 1 92.5000 wm121 c63 298 N wm121->c63
15480.2000 F14923 140347 1 557.2000 wm118 cm115 290 N wm118->cm115
15502.1000 M371 556832 3 4485.1000 w64 c58 225 N w64->p13->c44->c58
15516.3000 F9403 299121 22 6113.3000 wm125 wm122 198 N wm125->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t99->wm122
15524.4000 F13839 159997 3 1685.4000 pm104 c63 271 N pm104->w93->c58->c63
15530.7000 F13811 333197 4 1719.7000 pm104 p20 271 N pm104->w93->w78->c49->p20
15541.6000 F10264 493501 19 5277.6000 wm118 pm104 212 N wm118->w77->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t99->pm104
15553.8000 F15024 115490 2 529.8000 pm108 p17 291 N pm108->t100->p17
15568.2000 F7685 377461 4 7883.2000 wm122 c55 168 N wm122->p3->w90->t98->c55
15585.1000 F15554 106997 1 31.1000 cm117 t96 299 N cm117->t96
15586.2000 F15553 189442 1 33.2000 pm105 w84 299 N pm105->w84
15593.3000 F7972 153444 4 7621.3000 pm103 p14 172 N pm103->w85->w70->t98->p14
15594.7000 F14892 334985 2 702.7000 pm108 t98 288 N pm108->p14->t98
15663.6000 F15663 131103 1 0.6000 pm102 w91 299 N pm102->w91
15672.2000 F8830 156618 8 6842.2000 cm112 c54 185 N cm112->p26->w66->w90->w76->w70->cm117->c62->c54
15712.5000 M351 526550 3 5287.5000 w93 c36 211 N w93->p18->p22->c36
15713.1000 F13631 126560 3 2082.1000 pm102 c36 265 N pm102->p18->p22->c36
15714.6000 F14451 172256 2 1263.6000 pm105 w85 278 N pm105->c56->w85
15740.7000 F11004 160570 2 4736.7000 cm110 pm103 221 N cm110->t99->pm103
15748.0000 F12095 454958 8 3653.0000 pm102 p21 239 N pm102->w92->t96->t97->t96->t97->t96->t98->p21
15778.6000 F15284 231633 2 494.6000 cm117 w65 291 N cm117->c62->w65
15806.5000 F15433 239235 3 373.5000 pm108 p14 293 N pm108->w70->t101->p14
15806.6000 F11286 207528 3 4520.6000 wm125 c43 224 N wm125->p19->c53->c43
15807.1000 F11119 299392 4 4688.1000 pm102 w73 221 N pm102->c36->p18->c45->w73
15838.1000 F10257 443318 19 5581.1000 wm118 c34 206 N wm118->w77->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->c34
15895.8000 F14660 246604 2 1235.8000 cm117 c32 279 N cm117->w90->c32
15906.7000 F15312 199428 2 594.7000 cm113 w69 290 N cm113->c32->w69
15911.7000 F15335 145553 3 576.7000 wm123 cm112 290 N wm123->p5->p15->cm112
15912.8000 F15004 260354 3 908.8000 wm123 cm112 284 N wm123->p5->p15->cm112
15924.1000 F15849 381104 1 75.1000 cm116 w65 298 N cm116->w65
15940.8000 F15081 330542 4 859.8000 cm114 cm110 285 N cm114->c62->cm112->pm103->cm110
15956.0000 F14818 424639 3 1138.0000 wm125 wm124 281 N wm125->c56->w73->wm124
15956.9000 F15097 216904 3 859.9000 wm121 cm111 285 N wm121->t98->p21->cm111
15958.0000 F12037 196363 8 3921.0000 pm104 c40 234 N pm104->cm117->c43->w79->c45->c32->c35->c39->c40
16025.0000 F15085 432894 4 940.0000 wm118 c48 284 N wm118->w83->c51->w68->c48
16029.3000 F15696 222811 1 333.3000 wm125 cm114 294 N wm125->cm114
16035.0000 F14091 217869 3 1944.0000 wm123 t96 267 N wm123->w79->t100->t96
16041.7000 F14575 138176 3 1466.7000 pm105 cm110 275 N pm105->c56->w69->cm110
16060.3000 F9084 360671 6 6976.3000 wm119 c33 183 N wm119->c54->pm106->c62->p12->p23->c33
16063.8000 F15769 392794 1 294.8000 cm114 cm110 295 N cm114->cm110
16070.1000 F15052 161703 3 1018.1000 wm123 w88 283 N wm123->p5->p15->w88
16085.5000 F14154 282066 3 1931.5000 wm123 c46 267 N wm123->w79->p18->c46
16087.8000 F15959 209922 1 128.8000 cm117 p30 297 N cm117->p30
16092.7000 F15945 263187 1 147.7000 cm110 c47 297 N cm110->c47
16102.4000 F12850 149082 5 3252.4000 pm108 c43 245 N pm108->c46->p15->p14->p9->c43
16108.2000 F2264 259512 34 13844.2000 wm122 c36 69 N wm122->w70->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t99->c36
16114.6000 F15276 288584 2 838.6000 wm125 c54 286 N wm125->c50->c54
16116.1000 F15853 131190 1 263.1000 cm115 w90 295 N cm115->w90
16119.2000 F10109 189153 6 6010.2000 pm109 c53 199 N pm109->p10->p9->p22->p11->w68->c53
16135.0000 F15921 427196 1 214.0000 cm111 p13 296 N cm111->p13
16136.3000 F14199 419063 4 1937.3000 pm107 p5 267 N pm107->p17->p9->t101->p5
16137.2000 F14933 206203 2 1204.2000 wm122 p5 279 N wm122->t101->p5
16142.6000 F13446 170661 4 2696.6000 wm122 c62 255 N wm122->t101->t98->t99->c62
16142.8000 F15314 423501 2 828.8000 pm108 p15 286 N pm108->t101->p15
16143.5000 F15896 232470 1 247.5000 cm117 p30 295 N cm117->p30
16166.4000 F14978 256280 4 1188.4000 wm123 w79 280 N wm123->p5->p20->t101->w79
16167.9000 F13901 361646 3 2266.9000 pm107 w79 262 N pm107->w76->t101->w79
16185.1000 M491 740788 2 1635.1000 p17 p20 272 N p17->p14->p20
16187.6000 F16038 116145 1 149.6000 cm111 c53 297 N cm111->c53
16188.3000 F13954 154574 4 2234.3000 pm102 cm111 262 N pm102->p22->c57->c53->cm111
16189.0000 F15515 104154 2 674.0000 wm124 w85 288 N wm124->c40->w85
16213.3000 F15620 212959 3 593.3000 pm102 c54 290 N pm102->w91->c37->c54
16218.7000 F15771 432493 1 447.7000 pm109 c62 292 N pm109->c62
16226.6000 F3616 428319 36 12610.6000 wm122 c36 89 N wm122->w72->c50->c53->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t99->c36
16229.7000 F15915 440874 1 314.7000 wm121 t97 294 N wm121->t97
16230.3000 F13870 398638 2 2360.3000 pm102 c43 260 N pm102->p22->c43
16234.9000 F14787 130259 5 1447.9000 pm107 p21 275 N pm107->t96->t97->t96->t97->p21
16264.7000 F16051 337307 1 213.7000 wm121 c41 296 N wm121->c41
16272.4000 F16157 123100 1 115.4000 cm111 w86 298 N cm111->w86
16273.2000 F16151 196064 1 122.2000 cm111 w86 297 N cm111->w86
16319.7000 F14143 422230 3 2176.7000 pm107 cm115 263 N pm107->p17->w67->cm115
16336.7000 F16222 219698 1 114.7000 wm124 c63 298 N wm124->c63
16351.3000 F13863 410230 2 2488.3000 pm102 cm117 258 N pm102->p22->cm117
16351.9000 F16073 163265 1 278.9000 wm118 cm112 295 N wm118->cm112
16352.1000 F15315 137961 3 1037.1000 wm123 c62 282 N wm123->c33->c34->c62
16357.4000 F16223 326552 1 134.4000 cm110 w84 297 N cm110->w84
16362.5000 F12088 115718 8 4274.5000 wm118 c47 228 N wm118->pm106->w81->wm123->c38->c56->w68->c57->c47
16365.2000 F12345 112775 4 4020.2000 wm125 c60 232 N wm125->p25->c50->w74->c60
16370.9000 F15151 104235 3 1219.9000 wm123 c60 279 N wm123->c33->c34->c60
16372.4000 F16104 133229 1 268.4000 wm121 t98 295 N wm121->t98
16400.0000 F16250 313755 2 150.0000 wm118 w71 297 N wm118->cm112->w71
16422.8000 F16262 319707 1 160.8000 wm124 c35 297 N wm124->c35
16424.0000 F13593 303454 4 2831.0000 wm121 c61 252 N wm121->w88->p15->c63->c61
16425.0000 F15292 370893 3 1133.0000 pm108 w79 281 N pm108->w70->t100->w79
16433.8000 F15414 189559 2 1019.8000 cm117 c39 283 N cm117->c62->c39
16453.1000 F16341 210288 2 112.1000 cm116 t99 298 N cm116->p28->t99
16454.9000 F13136 103767 2 3318.9000 cm117 t100 244 N cm117->t98->t100
16456.8000 F10739 451847 4 5717.8000 wm121 t100 204 N wm121->p24->w77->t98->t100
16457.9000 F15053 263848 2 1404.9000 pm108 t98 276 N pm108->t100->t98
16471.5000 F15459 173354 3 1012.5000 pm108 c48 283 N pm108->w70->c58->c48
16473.3000 F9617 356750 24 6856.3000 wm125 w94 185 N wm125->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->w94
16475.6000 F16100 341752 2 375.6000 cm113 c59 293 N cm113->c37->c59
16482.7000 F11866 171797 4 4616.7000 pm102 c34 223 N pm102->c57->p4->c39->c34
16502.4000 F12595 127550 2 3907.4000 wm122 c45 234 N wm122->t99->c45
16518.1000 F11376 175951 3 5142.1000 pm107 c46 214 N pm107->w84->t99->c46
16519.9000 F2770 205491 8 13749.9000 wm118 w89 70 N wm118->w84->p1->p9->w95->p23->p29->p26->w89
16524.8000 F9559 297391 26 6965.8000 wm125 w73 183 N wm125->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->w73
16525.3000 F10849 121246 22 5676.3000 pm103 w73 205 N pm103->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->w73
16529.5000 F8305 366362 6 8224.5000 wm118 w91 162 N wm118->p1->c42->w80->p0->c38->w91
16570.1000 F16018 143089 2 552.1000 pm109 cm113 290 N pm109->t99->cm113
16638.7000 F16614 147291 1 24.7000 wm119 c41 299 N wm119->c41
16650.9000 F14890 333454 3 1760.9000 pm103 p22 270 N pm103->p5->p20->p22
16668.2000 F15684 371321 2 984.2000 pm109 c49 283 N pm109->t99->c49
16698.8000 F14700 255810 2 1998.8000 pm108 w82 266 N pm108->t101->w82
16706.6000 F15530 344722 3 1176.6000 wm123 c53 280 N wm123->p30->w88->c53
16714.1000 F16166 289222 2 548.1000 wm118 c53 290 N wm118->w83->c53
16752.3000 F15214 146063 4 1538.3000 cm110 c59 274 N cm110->c34->w74->c60->c59
16803.4000 F15091 264849 2 1712.4000 pm108 c39 271 N pm108->t100->c39
16806.1000 F14173 324003 2 2633.1000 cm111 p21 256 N cm111->t100->p21
16806.2000 F14628 186898 3 2178.2000 pm108 c39 263 N pm108->p14->p9->c39
16817.4000 F16203 336596 3 614.4000 wm121 cm111 289 N wm121->c41->c53->cm111
16841.0000 F15075 170018 3 1766.0000 pm107 c37 270 N pm107->cm114->p2->c37
16848.2000 F15325 484949 4 1523.2000 pm105 c59 274 N pm105->w84->p11->c49->c59
16858.9000 F12070 153042 3 4788.9000 wm121 c47 220 N wm121->p14->p9->c47
16864.6000 F14095 170262 6 2769.6000 pm107 c47 253 N pm107->p17->p14->w79->p15->p21->c47
16900.7000 F16045 491697 2 855.7000 wm118 p9 285 N wm118->w83->p9
16904.9000 F16270 241959 3 634.9000 wm120 t98 289 N wm120->cm116->c59->t98
16911.5000 F16688 136289 2 223.5000 cm116 w65 296 N cm116->c46->w65
16929.4000 F13893 262519 5 3036.4000 wm122 cm117 249 N wm122->t101->p5->c59->p28->cm117
16938.4000 F16011 138445 2 927.4000 cm115 c39 284 N cm115->w69->c39
16951.1000 F15626 248856 2 1325.1000 wm123 c54 277 N wm123->p30->c54
16955.6000 F10316 216250 7 6639.6000 wm125 c49 189 N wm125->c37->w82->w94->w86->p8->c57->c49
16961.1000 F16464 260608 3 497.1000 wm118 c43 291 N wm118->w69->c57->c43
16968.4000 F16321 295820 2 647.4000 wm119 c59 289 N wm119->c56->c59
16977.6000 F16823 226907 1 154.6000 cm113 p28 297 N cm113->p28
16986.1000 F16535 457755 1 451.1000 pm108 w94 292 N pm108->w94
16990.1000 M458 642785 3 3418.1000 w75 c56 243 N w75->w68->p13->c56
17001.0000 F13656 127761 3 3345.0000 wm118 c48 244 N wm118->p20->p6->c48
17009.4000 F14741 269562 5 2268.4000 wm118 c54 262 N wm118->c49->p20->p6->p24->c54
17017.9000 F16931 355680 1 86.9000 wm120 c49 298 N wm120->c49
17028.5000 F12245 201797 3 4783.5000 wm123 cm117 220 N wm123->c43->t98->cm117
17055.1000 F13758 498365 3 3297.1000 wm122 c49 245 N wm122->t101->t98->c49
17055.7000 M451 509017 1 3681.7000 t99 p22 238 N t99->p22
17064.3000 F13484 320566 2 3580.3000 pm104 c34 240 N pm104->w93->c34
17112.3000 F15062 269464 2 2050.3000 pm102 cm111 265 N pm102->w92->cm111
17151.4000 F14807 325440 8 2344.4000 pm108 cm112 260 N pm108->p14->p26->c58->w82->c46->cm117->c45->cm112
17151.8000 F17122 258640 1 29.8000 cm115 c40 299 N cm115->c40
17167.1000 F15622 281025 2 1545.1000 wm125 w81 274 N wm125->w95->w81
17181.1000 F17150 485544 1 31.1000 cm116 c45 299 N cm116->c45
17194.3000 F14611 152135 3 2583.3000 pm108 c63 256 N pm108->p14->t101->c63
17196.2000 F17152 223164 1 44.2000 cm114 w80 299 N cm114->w80
17200.8000 F14854 145124 4 2346.8000 pm103 c35 260 N pm103->p5->p20->p14->c35
17224.1000 F17147 302097 1 77.1000 cm111 w80 298 N cm111->w80
17258.9000 F16730 426671 2 528.9000 pm104 c62 291 N pm104->w91->c62
17265.8000 F16737 341936 2 528.8000 cm117 c41 291 N cm117->wm120->c41
17266.2000 F14305 441140 2 2961.2000 cm111 p30 250 N cm111->t100->p30
17267.8000 F16927 268359 3 340.8000 wm121 cm113 294 N wm121->w83->t99->cm113
17268.9000 F17154 271279 1 114.9000 cm113 t99 298 N cm113->t99
17271.7000 F17085 488784 1 186.7000 wm125 cm112 296 N wm125->cm112
17278.5000 F17117 449615 1 161.5000 wm124 c60 297 N wm124->c60
17279.6000 F17262 452684 1 17.6000 cm111 p27 299 N cm111->p27
17293.0000 F17021 211569 2 272.0000 pm105 p5 295 N pm105->c46->p5
17304.2000 F17156 360870 1 148.2000 cm114 p16 297 N cm114->p16
17305.7000 F16879 339566 2 426.7000 pm105 p20 292 N pm105->c46->p20
17306.4000 F14864 142013 5 2442.4000 wm118 c53 259 N wm118->c49->c34->c62->c32->c53
17325.0000 F10923 468784 4 6402.0000 cm117 p23 193 N cm117->w72->p30->w70->p23
17337.1000 F16994 466548 2 343.1000 pm105 cm115 294 N pm105->c46->cm115
17340.8000 F17173 287017 1 167.8000 cm114 p10 297 N cm114->p10
17352.9000 F16165 372739 2 1187.9000 wm118 cm110 280 N wm118->w83->cm110
17355.6000 F14344 432355 2 3011.6000 cm111 p31 249 N cm111->t100->p31
17377.8000 F16285 345256 2 1092.8000 cm116 c42 281 N cm116->p28->c42
17378.2000 F17040 103804 1 338.2000 wm119 c58 294 N wm119->c58
17386.5000 F16704 172249 3 682.5000 pm109 t98 288 N pm109->p16->t99->t98
17394.3000 F13057 399993 4 4337.3000 cm117 c39 227 N cm117->w84->w64->p2->c39
17466.2000 F16331 277231 2 1135.2000 wm121 p28 281 N wm121->t98->p28
17470.2000 F14995 116314 6 2475.2000 wm125 c37 258 N wm125->w66->pm105->p7->w66->c47->c37
17486.6000 F13479 249314 2 4007.6000 wm122 c46 233 N wm122->t101->c46
17520.3000 F15510 249516 3 2010.3000 pm106 p11 266 N pm106->w77->c40->p11
17578.5000 F17389 361459 1 189.5000 cm115 w75 296 N cm115->w75
17596.3000 F16594 255085 4 1002.3000 wm119 c57 283 N wm119->c47->p9->w69->c57
17598.6000 F15211 228788 2 2387.6000 wm122 c58 260 N wm122->t101->c58
17604.8000 F1691 191240 5 15913.8000 wm123 c55 34 N wm123->t101->p30->p24->p6->c55
17638.5000 F16864 405729 2 774.5000 wm122 w82 287 N wm122->w76->w82
17646.4000 F15124 275982 6 2522.4000 wm123 c51 257 N wm123->p5->p20->p14->c35->c43->c51
17659.2000 F12421 159491 4 5238.2000 wm119 t97 212 N wm119->t100->t98->t100->t97
17667.1000 F17377 408121 1 290.1000 wm120 cm112 295 N wm120->cm112
17715.5000 F12278 453316 5 5437.5000 wm125 cm117 209 N wm125->p25->p3->w89->p2->cm117
17717.4000 F14679 310662 2 3038.4000 pm108 w69 249 N pm108->t101->w69
17754.0000 F13700 438045 2 4054.0000 wm122 c59 232 N wm122->t101->c59
17782.8000 F17181 103914 3 601.8000 cm116 t99 289 N cm116->c45->w83->t99
17783.5000 F16293 265164 2 1490.5000 cm116 c52 275 N cm116->p28->c52
17808.2000 F1178 107013 36 16630.2000 pm105 w78 22 N pm105->p1->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->w78
17832.4000 F17427 435364 1 405.4000 pm102 p7 293 N pm102->p7
17832.9000 F17395 110425 1 437.9000 pm102 p7 292 N pm102->p7
17842.7000 F6097 160563 4 11745.7000 wm118 c37 104 N wm118->t100->t98->t100->c37
17873.1000 F12351 152201 3 5522.1000 cm110 p10 207 N cm110->w67->p27->p10
17890.2000 F17103 416188 2 787.2000 wm121 p28 286 N wm121->w70->p28
17892.1000 F17079 454961 2 813.1000 wm121 p28 286 N wm121->w70->p28
17904.5000 F17399 222059 2 505.5000 pm103 cm116 291 N pm103->p20->cm116
17944.0000 F15832 111058 3 2112.0000 pm106 c36 264 N pm106->w77->c40->c36
17944.9000 F15797 132285 4 2147.9000 pm106 cm117 264 N pm106->w77->c40->w92->cm117
17954.5000 F16793 390298 2 1161.5000 wm120 c63 280 N wm120->c44->c63
17959.7000 F15728 488164 3 2231.7000 pm103 c62 262 N pm103->p18->t101->c62
17960.3000 F14773 370698 3 3187.3000 wm125 c44 246 N wm125->p3->p17->c44
17964.7000 F17935 320816 1 29.7000 wm118 w93 299 N wm118->w93
17988.8000 F15816 296603 3 2172.8000 pm106 c39 263 N pm106->w77->c40->c39
17999.0000 F17644 432817 1 355.0000 cm110 w70 294 N cm110->w70
18009.5000 F17202 218098 3 807.5000 cm113 w93 286 N cm113->t99->p23->w93
18017.4000 F15831 428364 2 2186.4000 wm125 c51 263 N wm125->w95->c51
18077.2000 F7916 183497 5 10161.2000 pm107 w69 130 N pm107->w77->w64->p15->t100->w69
18080.0000 M465 503419 4 4299.0000 c52 t96 228 N c52->p4->c36->w92->t96
18084.0000 F13890 257915 3 4194.0000 pm104 p4 230 N pm104->w93->c61->p4
18084.0000 F15638 227046 6 2446.0000 wm123 cm111 259 N wm123->p30->w88->p9->w69->t98->cm111
18084.7000 F17530 285209 2 554.7000 wm120 cm113 290 N wm120->t96->cm113
18096.1000 F17982 116052 1 114.1000 cm113 w92 298 N cm113->w92
18111.1000 F17744 410268 2 367.1000 wm123 t98 293 N wm123->c59->t98
18115.9000 F16898 259154 2 1217.9000 wm122 cm113 279 N wm122->c39->cm113
18127.1000 F17490 438780 2 637.1000 wm125 t98 289 N wm125->p28->t98
18128.4000 F16936 291261 2 1192.4000 wm122 c42 280 N wm122->w76->c42
18136.8000 F13909 433587 4 4227.8000 pm103 cm113 229 N pm103->c61->w72->c51->cm113
18156.5000 F17529 391845 2 627.5000 pm105 w78 289 N pm105->p4->w78
18171.9000 F17562 194483 2 609.9000 pm105 cm112 289 N pm105->c45->cm112
18177.3000 F17648 355140 2 529.3000 wm118 p21 291 N wm118->t101->p21
18182.9000 F13570 228150 4 4612.9000 pm104 w84 223 N pm104->w93->c54->c62->w84
18183.5000 F17912 189113 1 271.5000 cm110 w71 295 N cm110->w71
18187.5000 F18105 408657 1 82.5000 pm102 c41 298 N pm102->c41
18198.0000 F17599 429302 2 599.0000 pm103 c47 290 N pm103->p20->c47
18199.6000 F17641 378173 2 558.6000 pm103 c47 290 N pm103->p20->c47
18272.2000 F17990 437718 1 282.2000 pm109 c60 295 N pm109->c60
18275.7000 F16782 181336 3 1493.7000 wm119 c53 275 N wm119->c61->c60->c53
18279.4000 F8619 391512 9 9660.4000 pm102 pm103 138 N pm102->p31->p8->w67->p9->w75->pm104->w91->c32->pm103
18281.4000 F17923 147909 1 358.4000 pm109 c53 294 N pm109->c53
18282.5000 F15942 183700 3 2340.5000 pm106 c32 260 N pm106->w77->w86->c32
18301.4000 F17286 193833 2 1015.4000 wm118 w70 283 N wm118->t98->w70
18316.4000 F17087 409527 2 1229.4000 cm113 p21 279 N cm113->t99->p21
18326.7000 F18325 214561 1 1.7000 cm114 c55 299 N cm114->c55
18340.1000 M556 537500 2 1892.1000 w75 c39 268 N w75->c34->c39
18344.3000 F15542 408103 3 2802.3000 wm123 p16 253 N wm123->p30->t98->p16
18346.6000 F15705 370493 2 2641.6000 wm125 c36 255 N wm125->w95->c36
18366.8000 F17954 372951 2 412.8000 cm117 w80 293 N cm117->c49->w80
18376.0000 F14897 318812 5 3479.0000 wm123 p2 242 N wm123->p5->w87->p14->c36->p2
18393.0000 F18317 466495 1 76.0000 wm121 c43 298 N wm121->c43
18418.7000 F18318 488390 1 100.7000 pm108 pm106 298 N pm108->pm106
18424.1000 F17250 286775 2 1174.1000 cm116 w69 280 N cm116->c59->w69
18439.0000 F11282 324029 6 7157.0000 wm125 c52 180 N wm125->p19->p4->c39->c61->c34->c52
18449.2000 F15872 312115 3 2577.2000 wm119 c63 257 N wm119->p8->p14->c63
18454.7000 F17502 110497 3 952.7000 wm125 c57 284 N wm125->p28->t99->c57
18456.7000 F17238 493864 2 1218.7000 cm113 c57 279 N cm113->t99->c57
18458.6000 F17955 299822 2 503.6000 wm121 cm114 291 N wm121->c45->cm114
18462.7000 F15973 346351 4 2489.7000 wm118 w88 258 N wm118->w83->w70->t99->w88
18485.5000 F18407 310829 1 78.5000 pm103 w77 298 N pm103->w77
18488.6000 F17121 172194 5 1367.6000 wm124 w71 277 N wm124->c53->c60->c32->c50->w71
18489.6000 F14742 412132 2 3747.6000 pm108 p19 237 N pm108->t101->p19
18491.5000 F15117 498728 10 3374.5000 cm117 pm106 243 N cm117->t96->t97->t96->t97->t96->t97->t96->t97->t96->pm106
18537.4000 M624 510403 1 104.4000 cm114 w68 298 N cm114->w68
18550.8000 F17196 195880 4 1354.8000 pm109 p16 277 N pm109->c45->w83->t99->p16
18554.9000 F17666 300223 3 888.9000 pm103 c48 285 N pm103->c47->w71->c48
18556.5000 F15747 456704 3 2809.5000 wm119 c53 253 N wm119->p8->c55->c53
18570.3000 F13921 167111 4 4649.3000 pm104 w70 222 N pm104->w93->p23->t99->w70
18571.3000 F18184 241391 2 387.3000 wm118 w70 293 N wm118->t99->w70
18591.4000 F14269 455901 3 4322.4000 pm103 c33 227 N pm103->w72->p23->c33
18595.5000 F15182 154965 3 3413.5000 wm123 c61 243 N wm123->p5->w87->c61
18613.1000 F17114 306307 4 1499.1000 pm108 p15 275 N pm108->t96->t97->t96->p15
18616.3000 F13902 389105 4 4714.3000 pm104 w77 221 N pm104->w93->c40->c44->w77
18639.1000 F14778 229227 5 3861.1000 wm125 w92 235 N wm125->p3->w75->c50->c51->w92
18654.8000 F18598 341258 1 56.8000 cm111 p19 299 N cm111->p19
18725.6000 F15795 222237 3 2930.6000 wm125 c53 251 N wm125->w95->p17->c53
18731.5000 F17323 410598 3 1408.5000 pm103 p19 276 N pm103->w65->cm117->p19
18740.5000 F13599 353796 4 5141.5000 wm122 c38 214 N wm122->t101->c44->c48->c38
18744.5000 F14158 316572 3 4586.5000 cm116 wm119 223 N cm116->t101->t98->wm119
18753.3000 F18188 111743 2 565.3000 pm103 t101 290 N pm103->c44->t101
18756.1000 F16831 162875 2 1925.1000 wm119 c55 267 N wm119->c61->c55
18777.9000 F18306 158903 2 471.9000 cm113 c53 292 N cm113->pm109->c53
18786.1000 F18499 267433 2 287.1000 cm113 c53 295 N cm113->w89->c53
18799.3000 F18735 190251 1 64.3000 cm112 w86 298 N cm112->w86
18802.5000 M602 666129 1 1014.5000 w65 c43 283 N w65->c43
18811.0000 F18662 443950 1 149.0000 cm113 p17 297 N cm113->p17
18826.5000 F18535 145502 1 291.5000 pm106 c49 295 N pm106->c49
18860.6000 F18452 101240 2 408.6000 pm103 c63 293 N pm103->w77->c63
18879.5000 F15074 356503 4 3805.5000 pm103 c33 236 N pm103->p5->w87->t98->c33
18890.9000 F14336 164757 2 4554.9000 wm120 cm114 224 N wm120->t98->cm114
18914.1000 F18788 252613 1 126.1000 cm111 w65 297 N cm111->w65
18917.2000 F17445 175758 2 1472.2000 cm116 p13 275 N cm116->c59->p13
18923.7000 F15673 398847 3 3250.7000 pm103 t98 245 N pm103->p18->t101->t98
18924.2000 F16953 114392 4 1971.2000 cm117 t101 267 N cm117->c42->c59->t98->t101
18945.4000 F18812 462017 2 133.4000 wm122 w76 297 N wm122->c35->w76
18948.1000 F14944 262526 3 4004.1000 wm124 c42 233 N wm124->p7->w66->c42
18950.5000 F5346 302917 34 13604.5000 pm108 w89 73 N pm108->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->w89
18957.9000 F14857 222573 3 4100.9000 pm103 c41 231 N pm103->p5->w87->c41
18960.9000 F14239 496539 3 4721.9000 pm107 p24 221 N pm107->p17->t101->p24
